PART NUMBER,FAMILIA,TIPO,CLASSE,LARGURA,ORGANIZACAO,PROVA,EMPILHADO,CAPACIDADE,CONFIDENCE,REVIEW,FONTE,OBS
MTFC2GGQDR-WT,MTF,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC2GMDEA-0M WT,MTF,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC2GMDEA-0M WT A,MTF,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC2GMREA-IT,MTF,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC2GMTEA-0F WT,MTF,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC2GMTEA-WT,MTF,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC2GMUEA-WT,MTF,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC2GMVAM-0M WT,MTF,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC2GMVEA-0M WT,MTF,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC2GMVEA-L1 WT,MTF,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC2GMXEA-WT,MTF,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFD1FAD2BL-DC J29E,MTF,SSD,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFD1FAD2EL-DC US271,MTF,SSD,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFD1FAD4EL-DC US272,MTF,SSD,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFD1FAD8EL-DC US286,MTF,SSD,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBL064TDP-1AT12AIGG,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBL064TDP-1AT12AIYY,MTF,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBL064TDP-AAT12AIYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBL064TDQ-1AT12ATYY,MTF,eMMC,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBL064TDQ-AAT12ATYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBL128TDP-1AT12AIYY,MTF,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBL128TDP-AAT12AIYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBL128TDQ-1AT12ATYY,MTF,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBL128TDQ-AAT12ATYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBL256TDP-1AT12AIYY,MTF,eMMC,managed_nand,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBL256TDP-AAT12AIYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBL256TDQ-1AT12ATYY,MTF,eMMC,managed_nand,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBL256TDQ-AAT12ATYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBL512TDP-1AT12AIYY,MTF,eMMC,managed_nand,,,fora do alvo,,512GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBL512TDP-AAT12AIYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBL512TDQ-1AT12ATYY,MTF,eMMC,managed_nand,,,fora do alvo,,512GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBL512TDQ-AAT12ATYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBM1T0TDP-1AT12AIYY,MTF,eMMC,managed_nand,,,fora do alvo,,1000GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBM1T0TDP-AAT12AIYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBM1T0TDQ-1AT12ATYY,MTF,eMMC,managed_nand,,,fora do alvo,,1000GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDHBM1T0TDQ-AAT12ATYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKCF256TFZ-1BC1AABDA,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKCF256TFZ-ABC1AABYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKCF512TFZ-1BC1AABDA,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKCF512TFZ-ABC1AABYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKCG1T0TFZ-1BC1AABDA,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKCG1T0TFZ-ABC1AABYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL128THE-1BM15ATYY,MTF,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL128THE-2BM15ATYY,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL128THE-ABM15ATYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL128THE-BBM15ATYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL1T0THE-1BM15ATYY,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL1T0THE-ABM15ATYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL220TGK-1BM41A2YY,MTF,eMMC,managed_nand,,,fora do alvo,,2060GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL220TGK-1BM45A2YY,MTF,eMMC,managed_nand,,,fora do alvo,,220GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL220TGK-ABM41A2YYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL220TGK-ABM45A2YYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL256THE-1BM15ATYY,MTF,eMMC,managed_nand,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL256THE-ABM15ATYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL440TGK-1BM41A2YY,MTF,eMMC,managed_nand,,,fora do alvo,,4108GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL440TGK-1BM45A2GM,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL440TGK-1BM45A2YY,MTF,eMMC,managed_nand,,,fora do alvo,,440GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL440TGK-ABM41A2YYES,MTF,eMMC,managed_nand,,,fora do alvo,,4108GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL440TGK-ABM45A2GMES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL440TGK-ABM45A2YYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL512THE-1BM15ATYY,MTF,eMMC,managed_nand,,,fora do alvo,,512GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL512THE-ABM15ATYYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL900TGK-1BM41A2YY,MTF,eMMC,managed_nand,,,fora do alvo,,8204GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL900TGK-1BM45A2YY,MTF,eMMC,managed_nand,,,fora do alvo,,900GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL900TGK-ABM41A2YYES,MTF,eMMC,managed_nand,,,fora do alvo,,8204GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEL900TGK-ABM45A2YYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEM1T8TGK-ABM41A2YYES,MTF,eMMC,managed_nand,,,fora do alvo,,16408GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKEP1T8TGK-ABM41A2YYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKER1T8TGK-1BM45A2YY,MTF,eMMC,managed_nand,,,fora do alvo,,1800GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFDKER1T8TGK-ABM45A2YYES,MTF,eMMC,managed_nand,,,fora do alvo,,,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAJADDN-AIT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAJAECE-5M AIT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAJAECE-AAT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAJAECE-AIT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAJAECE-IT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAJAEDN-6M AIT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAJAEDN-6M AIT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAJAEDN-AIT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAJAEDN-IT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAOALEA-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAOALEA-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAOAMEA-F1WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAOAMEA-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAOAMEA-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAOANAM-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAOANAM-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAOANAMF1-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAOAOEA-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAPALBH-AAT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAPALBH-AIT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAPALBH-DC,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAPALNA-AAT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAPALNA-AAT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAPALNA-AIT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAPALNA-AIT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAPALNS-AAT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAPALNS-AAT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAPALNS-AIT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAPALNS-AIT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAPALNS-IT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAPALPH-AAT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAPALPH-AIT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GARAPAM-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GARATEK-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GARATEK-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAOEA-F1WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAOEA-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAOEA-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAONS-AAT,MTFC,UFS,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAONS-AAT ES,MTFC,UFS,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAONS-AIT,MTFC,UFS,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAONS-AIT ES,MTFC,UFS,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAONS-IT,MTFC,UFS,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAOTD-AAT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAOTD-AIT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAQEA-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAQEA-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAQJP-AAT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAQJP-AAT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAQJP-AIT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAQJP-AIT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAQJP-IT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASAQJP-IT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASARAS-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GASARAS-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GATAOEK-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAVATTC-AAT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAVATTC-AAT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAVATTC-AIT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAVATTC-AIT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAVATTC-IT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAVATTD-AAT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAVATTD-AAT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAVATTD-IT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAVATTD-IT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAVAUTC-AAT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAVAUTC-AAT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAVAUTC-IT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAVAUTD-AAT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAVAUTD-AAT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAVAUTD-IT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAVAUTD-IT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAWATEA-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAWATEA-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAXAQEA-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAXAQEA-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAXATEA-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAXATEA-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAXATEAAA-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAXATEAAA-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAXATEK-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAXATHF-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAXATHF-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAXAUEA-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAXAUEA-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAXAVHF-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAXAVHF-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAXAVHG-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAXAVTC-AAT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAYAVHF-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAYAYEA-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAYAYEA-WT ES,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
MTFC128GAYAYHF-WT,MTFC,eMMC,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
